2016-11-16 11:32:23,929 : INFO : collecting all words and their counts
2016-11-16 11:32:23,929 : INFO : PROGRESS: at example #0, processed 0 words (0/s), 0 word types, 0 tags
2016-11-16 11:32:24,016 : INFO : collected 11802 word types and 13 unique tags from a corpus of 4880 examples and 95616 words
2016-11-16 11:32:24,024 : INFO : min_count=5 retains 2637 unique words (drops 9165)
2016-11-16 11:32:24,025 : INFO : min_count leaves 81620 word corpus (85% of original 95616)
2016-11-16 11:32:24,029 : INFO : deleting the raw counts dictionary of 11802 items
2016-11-16 11:32:24,029 : INFO : sample=0 downsamples 0 most-common words
2016-11-16 11:32:24,029 : INFO : downsampling leaves estimated 81620 word corpus (100.0% of prior 81620)
2016-11-16 11:32:24,029 : INFO : estimated required memory for 2637 words and 300 dimensions: 8192900 bytes
2016-11-16 11:32:24,031 : INFO : constructing a huffman tree from 2637 words
2016-11-16 11:32:24,086 : INFO : built huffman tree with maximum node depth 14
2016-11-16 11:32:24,087 : INFO : resetting layer weights
2016-12-04 22:01:11,050 : DEBUG : queueing job #5853 (9951 words, 63 sentences) at alpha 0.01133
2016-12-04 22:01:11,056 : DEBUG : queueing job #5854 (9897 words, 63 sentences) at alpha 0.01132
2016-12-04 22:01:11,072 : DEBUG : queueing job #5855 (9123 words, 47 sentences) at alpha 0.01132
2016-12-04 22:01:11,073 : INFO : PROGRESS: at 54.73% examples, 659350 words/s, in_qsize 8, out_qsize 0
2016-12-04 22:01:11,104 : DEBUG : queueing job #5856 (9843 words, 38 sentences) at alpha 0.01131
2016-12-04 22:01:11,113 : DEBUG : queueing job #5857 (9869 words, 64 sentences) at alpha 0.01131
2016-12-04 22:01:11,117 : DEBUG : queueing job #5858 (9218 words, 45 sentences) at alpha 0.01131
2016-12-04 22:01:11,131 : DEBUG : queueing job #5859 (9951 words, 41 sentences) at alpha 0.01130
2016-12-04 22:01:11,164 : DEBUG : queueing job #5860 (9899 words, 54 sentences) at alpha 0.01130
2016-12-04 22:01:11,173 : DEBUG : queueing job #5861 (9977 words, 63 sentences) at alpha 0.01129
2016-12-04 22:01:11,179 : DEBUG : queueing job #5862 (9915 words, 65 sentences) at alpha 0.01129
2016-12-04 22:01:11,194 : DEBUG : queueing job #5863 (9963 words, 68 sentences) at alpha 0.01128
2016-12-04 22:01:11,229 : DEBUG : queueing job #5864 (9927 words, 59 sentences) at alpha 0.01128
2016-12-04 22:01:11,237 : DEBUG : queueing job #5865 (9726 words, 50 sentences) at alpha 0.01127
2016-12-04 22:01:11,242 : DEBUG : queueing job #5866 (9271 words, 53 sentences) at alpha 0.01127
2016-12-04 22:01:11,257 : DEBUG : queueing job #5867 (9511 words, 40 sentences) at alpha 0.01127
2016-12-04 22:01:11,287 : DEBUG : queueing job #5868 (9732 words, 54 sentences) at alpha 0.01126
2016-12-04 22:01:11,299 : DEBUG : queueing job #5869 (9980 words, 43 sentences) at alpha 0.01126
2016-12-04 22:01:11,303 : DEBUG : queueing job #5870 (8946 words, 42 sentences) at alpha 0.01125
2016-12-04 22:01:11,316 : DEBUG : queueing job #5871 (8801 words, 50 sentences) at alpha 0.01125
2016-12-04 22:01:11,350 : DEBUG : queueing job #5872 (9828 words, 40 sentences) at alpha 0.01125
2016-12-04 22:01:11,362 : DEBUG : queueing job #5873 (9917 words, 39 sentences) at alpha 0.01124
2016-12-04 22:01:11,366 : DEBUG : queueing job #5874 (9826 words, 48 sentences) at alpha 0.01124
2016-12-04 22:01:11,380 : DEBUG : queueing job #5875 (9976 words, 47 sentences) at alpha 0.01124
2016-12-04 22:01:11,412 : DEBUG : queueing job #5876 (9798 words, 56 sentences) at alpha 0.01123
2016-12-04 22:01:11,425 : DEBUG : queueing job #5877 (9777 words, 51 sentences) at alpha 0.01123
2016-12-04 22:01:11,428 : DEBUG : queueing job #5878 (9977 words, 27 sentences) at alpha 0.01122
2016-12-04 22:01:11,440 : DEBUG : queueing job #5879 (9796 words, 55 sentences) at alpha 0.01122
2016-12-04 22:01:11,470 : DEBUG : queueing job #5880 (7725 words, 51 sentences) at alpha 0.01122
2016-12-04 22:01:11,487 : DEBUG : queueing job #5881 (9696 words, 33 sentences) at alpha 0.01121
2016-12-04 22:01:11,489 : DEBUG : queueing job #5882 (9816 words, 45 sentences) at alpha 0.01121
2016-12-04 22:01:11,494 : DEBUG : queueing job #5883 (9942 words, 66 sentences) at alpha 0.01121
2016-12-04 22:01:11,526 : DEBUG : queueing job #5884 (7294 words, 28 sentences) at alpha 0.01120
2016-12-04 22:01:11,549 : DEBUG : queueing job #5885 (6477 words, 15 sentences) at alpha 0.01120
2016-12-04 22:01:11,550 : DEBUG : queueing job #5886 (8131 words, 24 sentences) at alpha 0.01120
2016-12-04 22:01:11,556 : DEBUG : queueing job #5887 (9868 words, 15 sentences) at alpha 0.01120
2016-12-04 22:01:11,588 : DEBUG : queueing job #5888 (9808 words, 43 sentences) at alpha 0.01119
2016-12-04 22:01:11,611 : DEBUG : queueing job #5889 (7485 words, 24 sentences) at alpha 0.01119
2016-12-04 22:01:11,614 : DEBUG : queueing job #5890 (9822 words, 15 sentences) at alpha 0.01119
2016-12-04 22:01:11,618 : DEBUG : queueing job #5891 (9795 words, 30 sentences) at alpha 0.01119
2016-12-04 22:01:11,651 : DEBUG : queueing job #5892 (9973 words, 43 sentences) at alpha 0.01119
2016-12-04 22:01:11,660 : DEBUG : queueing job #5893 (9856 words, 55 sentences) at alpha 0.01118
2016-12-04 22:01:11,674 : DEBUG : queueing job #5894 (9998 words, 54 sentences) at alpha 0.01118
2016-12-04 22:01:11,680 : DEBUG : queueing job #5895 (9954 words, 54 sentences) at alpha 0.01117
2016-12-04 22:01:11,708 : DEBUG : queueing job #5896 (9823 words, 51 sentences) at alpha 0.01117
2016-12-04 22:01:11,713 : DEBUG : queueing job #5897 (7901 words, 44 sentences) at alpha 0.01116
2016-12-04 22:01:11,718 : DEBUG : queueing job #5898 (9853 words, 43 sentences) at alpha 0.01116
2016-12-04 22:01:11,734 : DEBUG : queueing job #5899 (9941 words, 49 sentences) at alpha 0.01116
2016-12-04 22:01:11,766 : DEBUG : queueing job #5900 (9987 words, 57 sentences) at alpha 0.01115
2016-12-04 22:01:11,767 : DEBUG : queueing job #5901 (9918 words, 30 sentences) at alpha 0.01115
2016-12-04 22:01:11,776 : DEBUG : queueing job #5902 (9842 words, 64 sentences) at alpha 0.01115
2016-12-04 22:01:11,796 : DEBUG : queueing job #5903 (9955 words, 37 sentences) at alpha 0.01114
2016-12-04 22:01:11,828 : DEBUG : queueing job #5904 (9949 words, 44 sentences) at alpha 0.01114
2016-12-04 22:01:11,829 : DEBUG : queueing job #5905 (9960 words, 39 sentences) at alpha 0.01113
2016-12-04 22:01:11,839 : DEBUG : queueing job #5906 (9941 words, 46 sentences) at alpha 0.01113
2016-12-04 22:01:11,859 : DEBUG : queueing job #5907 (9871 words, 38 sentences) at alpha 0.01113
2016-12-04 22:01:11,889 : DEBUG : queueing job #5908 (9969 words, 50 sentences) at alpha 0.01112
2016-12-04 22:01:11,890 : DEBUG : queueing job #5909 (9979 words, 42 sentences) at alpha 0.01112
2016-12-04 22:01:11,891 : DEBUG : queueing job #5910 (9785 words, 40 sentences) at alpha 0.01112
2016-12-04 22:01:11,919 : DEBUG : queueing job #5911 (9916 words, 34 sentences) at alpha 0.01111
2016-12-04 22:01:11,951 : DEBUG : queueing job #5912 (9854 words, 41 sentences) at alpha 0.01111
2016-12-04 22:01:11,952 : DEBUG : queueing job #5913 (9841 words, 38 sentences) at alpha 0.01111
2016-12-04 22:01:11,953 : DEBUG : queueing job #5914 (9956 words, 57 sentences) at alpha 0.01110
2016-12-04 22:01:11,980 : DEBUG : queueing job #5915 (9845 words, 44 sentences) at alpha 0.01110
2016-12-04 22:01:12,013 : DEBUG : queueing job #5916 (9207 words, 43 sentences) at alpha 0.01110
2016-12-04 22:01:12,013 : DEBUG : queueing job #5917 (9980 words, 40 sentences) at alpha 0.01109
2016-12-04 22:01:12,015 : DEBUG : queueing job #5918 (9923 words, 43 sentences) at alpha 0.01109
2016-12-04 22:01:12,042 : DEBUG : queueing job #5919 (9811 words, 43 sentences) at alpha 0.01109
2016-12-04 22:01:12,074 : INFO : PROGRESS: at 55.73% examples, 659227 words/s, in_qsize 7, out_qsize 0
2016-12-04 22:01:12,074 : DEBUG : queueing job #5920 (9952 words, 27 sentences) at alpha 0.01108
2016-12-04 22:01:12,076 : DEBUG : queueing job #5921 (9809 words, 23 sentences) at alpha 0.01108
2016-12-04 22:01:12,078 : DEBUG : queueing job #5922 (9784 words, 41 sentences) at alpha 0.01108
2016-12-04 22:01:12,103 : DEBUG : queueing job #5923 (9902 words, 35 sentences) at alpha 0.01107
2016-12-04 22:01:12,134 : DEBUG : queueing job #5924 (9796 words, 35 sentences) at alpha 0.01107
2016-12-04 22:01:12,139 : DEBUG : queueing job #5925 (9998 words, 48 sentences) at alpha 0.01107
2016-12-04 22:01:12,140 : DEBUG : queueing job #5926 (9865 words, 47 sentences) at alpha 0.01107
2016-12-04 22:01:12,166 : DEBUG : queueing job #5927 (9352 words, 49 sentences) at alpha 0.01106
2016-12-04 22:01:12,196 : DEBUG : queueing job #5928 (9984 words, 47 sentences) at alpha 0.01106
2016-12-04 22:01:12,197 : DEBUG : queueing job #5929 (9938 words, 48 sentences) at alpha 0.01105
2016-12-04 22:01:12,205 : DEBUG : queueing job #5930 (9984 words, 65 sentences) at alpha 0.01105
2016-12-04 22:01:12,228 : DEBUG : queueing job #5931 (9963 words, 53 sentences) at alpha 0.01104
2016-12-04 22:01:12,258 : DEBUG : queueing job #5932 (9900 words, 39 sentences) at alpha 0.01104
2016-12-04 22:01:12,259 : DEBUG : queueing job #5933 (9863 words, 41 sentences) at alpha 0.01104
2016-12-04 22:01:12,264 : DEBUG : queueing job #5934 (9875 words, 53 sentences) at alpha 0.01103
2016-12-04 22:01:12,292 : DEBUG : queueing job #5935 (9961 words, 52 sentences) at alpha 0.01103
2016-12-04 22:01:12,319 : DEBUG : queueing job #5936 (9906 words, 33 sentences) at alpha 0.01102
2016-12-04 22:01:12,321 : DEBUG : queueing job #5937 (9264 words, 21 sentences) at alpha 0.01102
2016-12-04 22:01:12,328 : DEBUG : queueing job #5938 (9393 words, 47 sentences) at alpha 0.01102
2016-12-04 22:01:12,353 : DEBUG : queueing job #5939 (9671 words, 52 sentences) at alpha 0.01102
2016-12-04 22:01:12,377 : DEBUG : queueing job #5940 (8958 words, 40 sentences) at alpha 0.01101
2016-12-04 22:01:12,384 : DEBUG : queueing job #5941 (8040 words, 28 sentences) at alpha 0.01101
2016-12-04 22:01:12,390 : DEBUG : queueing job #5942 (7412 words, 10 sentences) at alpha 0.01101
2016-12-04 22:01:12,416 : DEBUG : queueing job #5943 (9843 words, 25 sentences) at alpha 0.01101
2016-12-04 22:01:12,441 : DEBUG : queueing job #5944 (9860 words, 33 sentences) at alpha 0.01100
2016-12-04 22:01:12,445 : DEBUG : queueing job #5945 (9912 words, 43 sentences) at alpha 0.01100
2016-12-04 22:01:12,453 : DEBUG : queueing job #5946 (9939 words, 38 sentences) at alpha 0.01100
2016-12-04 22:01:12,479 : DEBUG : queueing job #5947 (9898 words, 50 sentences) at alpha 0.01099
2016-12-04 22:01:12,507 : DEBUG : queueing job #5948 (9935 words, 33 sentences) at alpha 0.01099
2016-12-04 22:01:12,508 : DEBUG : queueing job #5949 (9984 words, 49 sentences) at alpha 0.01099
2016-12-04 22:01:12,513 : DEBUG : queueing job #5950 (8333 words, 38 sentences) at alpha 0.01098
2016-12-04 22:01:12,541 : DEBUG : queueing job #5951 (9662 words, 52 sentences) at alpha 0.01098
2016-12-04 22:01:12,564 : DEBUG : queueing job #5952 (9145 words, 38 sentences) at alpha 0.01098
2016-12-04 22:01:12,566 : DEBUG : queueing job #5953 (8115 words, 46 sentences) at alpha 0.01097
2016-12-04 22:01:12,569 : DEBUG : queueing job #5954 (9867 words, 38 sentences) at alpha 0.01097
2016-12-04 22:01:12,587 : DEBUG : queueing job #5955 (9249 words, 34 sentences) at alpha 0.01097
2016-12-04 22:01:12,625 : DEBUG : queueing job #5956 (9820 words, 30 sentences) at alpha 0.01096
2016-12-04 22:01:12,629 : DEBUG : queueing job #5957 (9775 words, 32 sentences) at alpha 0.01096
2016-12-04 22:01:12,632 : DEBUG : queueing job #5958 (9944 words, 48 sentences) at alpha 0.01096
2016-12-04 22:01:12,650 : DEBUG : queueing job #5959 (7896 words, 38 sentences) at alpha 0.01095
2016-12-04 22:01:12,687 : DEBUG : queueing job #5960 (9676 words, 29 sentences) at alpha 0.01095
2016-12-04 22:01:12,688 : DEBUG : queueing job #5961 (9970 words, 47 sentences) at alpha 0.01095
2016-12-04 22:01:12,694 : DEBUG : queueing job #5962 (9966 words, 58 sentences) at alpha 0.01095
2016-12-04 22:01:12,703 : DEBUG : queueing job #5963 (9997 words, 49 sentences) at alpha 0.01094
2016-12-04 22:01:12,744 : DEBUG : queueing job #5964 (9624 words, 41 sentences) at alpha 0.01094
2016-12-04 22:01:12,745 : DEBUG : queueing job #5965 (9978 words, 51 sentences) at alpha 0.01093
2016-12-04 22:01:12,749 : DEBUG : queueing job #5966 (9801 words, 61 sentences) at alpha 0.01093
2016-12-04 22:01:12,765 : DEBUG : queueing job #5967 (9987 words, 60 sentences) at alpha 0.01092
2016-12-04 22:01:12,802 : DEBUG : queueing job #5968 (9801 words, 67 sentences) at alpha 0.01092
2016-12-04 22:01:12,807 : DEBUG : queueing job #5969 (9595 words, 29 sentences) at alpha 0.01091
2016-12-04 22:01:12,810 : DEBUG : queueing job #5970 (9571 words, 52 sentences) at alpha 0.01091
2016-12-04 22:01:12,827 : DEBUG : queueing job #5971 (9812 words, 43 sentences) at alpha 0.01091
2016-12-04 22:01:12,853 : DEBUG : queueing job #5972 (9059 words, 32 sentences) at alpha 0.01090
2016-12-04 22:01:12,865 : DEBUG : queueing job #5973 (9853 words, 32 sentences) at alpha 0.01090
2016-12-04 22:01:12,873 : DEBUG : queueing job #5974 (9849 words, 45 sentences) at alpha 0.01090
2016-12-04 22:01:12,891 : DEBUG : queueing job #5975 (9987 words, 46 sentences) at alpha 0.01089
2016-12-04 22:01:12,916 : DEBUG : queueing job #5976 (9990 words, 65 sentences) at alpha 0.01089
2016-12-04 22:01:12,924 : DEBUG : queueing job #5977 (9660 words, 35 sentences) at alpha 0.01089
2016-12-04 22:01:12,936 : DEBUG : queueing job #5978 (8592 words, 33 sentences) at alpha 0.01088
2016-12-04 22:01:12,954 : DEBUG : queueing job #5979 (9886 words, 41 sentences) at alpha 0.01088
2016-12-04 22:01:12,980 : DEBUG : queueing job #5980 (9986 words, 41 sentences) at alpha 0.01088
2016-12-04 22:01:12,986 : DEBUG : queueing job #5981 (9788 words, 42 sentences) at alpha 0.01087
2016-12-04 22:01:12,997 : DEBUG : queueing job #5982 (8534 words, 46 sentences) at alpha 0.01087
2016-12-04 22:01:13,014 : DEBUG : queueing job #5983 (9974 words, 20 sentences) at alpha 0.01087
2016-12-04 22:01:13,041 : DEBUG : queueing job #5984 (9920 words, 47 sentences) at alpha 0.01086
2016-12-04 22:01:13,043 : DEBUG : queueing job #5985 (9183 words, 44 sentences) at alpha 0.01086
2016-12-04 22:01:13,059 : DEBUG : queueing job #5986 (9694 words, 44 sentences) at alpha 0.01086
2016-12-04 22:01:13,077 : DEBUG : queueing job #5987 (9994 words, 42 sentences) at alpha 0.01085
2016-12-04 22:01:13,077 : INFO : PROGRESS: at 56.65% examples, 659340 words/s, in_qsize 8, out_qsize 0
2016-12-04 22:01:13,103 : DEBUG : queueing job #5988 (9744 words, 58 sentences) at alpha 0.01085
2016-12-04 22:01:13,109 : DEBUG : queueing job #5989 (8983 words, 53 sentences) at alpha 0.01085
2016-12-04 22:01:13,119 : DEBUG : queueing job #5990 (9979 words, 32 sentences) at alpha 0.01084
2016-12-04 22:01:13,131 : DEBUG : queueing job #5991 (9929 words, 48 sentences) at alpha 0.01084
2016-12-04 22:01:13,165 : DEBUG : queueing job #5992 (8606 words, 40 sentences) at alpha 0.01083
2016-12-04 22:01:13,172 : DEBUG : queueing job #5993 (8669 words, 22 sentences) at alpha 0.01083
2016-12-04 22:01:13,182 : DEBUG : queueing job #5994 (9800 words, 32 sentences) at alpha 0.01083
2016-12-04 22:01:13,186 : DEBUG : queueing job #5995 (9778 words, 43 sentences) at alpha 0.01083
2016-12-04 22:01:13,227 : DEBUG : queueing job #5996 (9590 words, 40 sentences) at alpha 0.01082
2016-12-04 22:01:13,238 : DEBUG : queueing job #5997 (9176 words, 51 sentences) at alpha 0.01082
2016-12-04 22:01:13,240 : DEBUG : queueing job #5998 (9957 words, 40 sentences) at alpha 0.01082
2016-12-04 22:01:13,249 : DEBUG : queueing job #5999 (9655 words, 51 sentences) at alpha 0.01081
2016-12-04 22:01:13,293 : DEBUG : queueing job #6000 (7138 words, 34 sentences) at alpha 0.01081
2016-12-04 22:01:13,298 : DEBUG : queueing job #6001 (9776 words, 32 sentences) at alpha 0.01081
2016-12-04 22:01:13,303 : DEBUG : queueing job #6002 (8987 words, 43 sentences) at alpha 0.01080
2016-12-04 22:01:13,313 : DEBUG : queueing job #6003 (9979 words, 37 sentences) at alpha 0.01080
2016-12-04 22:01:13,354 : DEBUG : queueing job #6004 (9951 words, 56 sentences) at alpha 0.01080
2016-12-04 22:01:13,355 : DEBUG : queueing job #6005 (9433 words, 47 sentences) at alpha 0.01079
2016-12-04 22:01:13,358 : DEBUG : queueing job #6006 (9977 words, 60 sentences) at alpha 0.01079
2016-12-04 22:01:13,374 : DEBUG : queueing job #6007 (9998 words, 56 sentences) at alpha 0.01078
2016-12-04 22:01:13,414 : DEBUG : queueing job #6008 (9983 words, 44 sentences) at alpha 0.01078
2016-12-04 22:01:13,414 : DEBUG : queueing job #6009 (9917 words, 53 sentences) at alpha 0.01077
2016-12-04 22:01:13,418 : DEBUG : queueing job #6010 (9908 words, 50 sentences) at alpha 0.01077
2016-12-04 22:01:13,436 : DEBUG : queueing job #6011 (8733 words, 30 sentences) at alpha 0.01077
2016-12-04 22:01:13,460 : DEBUG : queueing job #6012 (9877 words, 33 sentences) at alpha 0.01076
2016-12-04 22:01:13,477 : DEBUG : queueing job #6013 (9835 words, 54 sentences) at alpha 0.01076
2016-12-04 22:01:13,477 : DEBUG : queueing job #6014 (9914 words, 44 sentences) at alpha 0.01076
2016-12-04 22:01:13,494 : DEBUG : queueing job #6015 (9923 words, 68 sentences) at alpha 0.01075
2016-12-04 22:01:13,521 : DEBUG : queueing job #6016 (9882 words, 34 sentences) at alpha 0.01075
2016-12-04 22:01:13,536 : DEBUG : queueing job #6017 (8435 words, 39 sentences) at alpha 0.01074
2016-12-04 22:01:13,542 : DEBUG : queueing job #6018 (9739 words, 42 sentences) at alpha 0.01074
2016-12-04 22:01:13,558 : DEBUG : queueing job #6019 (9875 words, 72 sentences) at alpha 0.01074
2016-12-04 22:01:13,582 : DEBUG : queueing job #6020 (9937 words, 34 sentences) at alpha 0.01073
2016-12-04 22:01:13,599 : DEBUG : queueing job #6021 (9921 words, 56 sentences) at alpha 0.01073
2016-12-04 22:01:13,604 : DEBUG : queueing job #6022 (9128 words, 32 sentences) at alpha 0.01073
2016-12-04 22:01:13,620 : DEBUG : queueing job #6023 (9899 words, 30 sentences) at alpha 0.01072
2016-12-04 22:01:13,640 : DEBUG : queueing job #6024 (9928 words, 46 sentences) at alpha 0.01072
2016-12-04 22:01:13,660 : DEBUG : queueing job #6025 (9816 words, 51 sentences) at alpha 0.01072
2016-12-04 22:01:13,666 : DEBUG : queueing job #6026 (9201 words, 36 sentences) at alpha 0.01071
2016-12-04 22:01:13,682 : DEBUG : queueing job #6027 (9780 words, 30 sentences) at alpha 0.01071
2016-12-04 22:01:13,704 : DEBUG : queueing job #6028 (9957 words, 46 sentences) at alpha 0.01071
2016-12-04 22:01:13,720 : DEBUG : queueing job #6029 (7260 words, 45 sentences) at alpha 0.01070
2016-12-04 22:01:13,720 : DEBUG : queueing job #6030 (9741 words, 26 sentences) at alpha 0.01070
2016-12-04 22:01:13,741 : DEBUG : queueing job #6031 (9707 words, 37 sentences) at alpha 0.01070
2016-12-04 22:01:13,769 : DEBUG : queueing job #6032 (9712 words, 50 sentences) at alpha 0.01069
2016-12-04 22:01:13,781 : DEBUG : queueing job #6033 (9821 words, 35 sentences) at alpha 0.01069
2016-12-04 22:01:13,786 : DEBUG : queueing job #6034 (9842 words, 40 sentences) at alpha 0.01069
2016-12-04 22:01:13,796 : DEBUG : queueing job #6035 (9644 words, 43 sentences) at alpha 0.01068
2016-12-04 22:01:13,827 : DEBUG : queueing job #6036 (9332 words, 23 sentences) at alpha 0.01068
2016-12-04 22:01:13,844 : DEBUG : queueing job #6037 (9341 words, 30 sentences) at alpha 0.01068
2016-12-04 22:01:13,846 : DEBUG : queueing job #6038 (9677 words, 43 sentences) at alpha 0.01068
2016-12-04 22:01:13,854 : DEBUG : queueing job #6039 (9783 words, 19 sentences) at alpha 0.01067
2016-12-04 22:01:13,887 : DEBUG : queueing job #6040 (9799 words, 45 sentences) at alpha 0.01067
2016-12-04 22:01:13,892 : DEBUG : queueing job #6041 (9959 words, 43 sentences) at alpha 0.01067
2016-12-04 22:01:13,906 : DEBUG : queueing job #6042 (9917 words, 37 sentences) at alpha 0.01066
2016-12-04 22:01:13,917 : DEBUG : queueing job #6043 (9891 words, 55 sentences) at alpha 0.01066
2016-12-04 22:01:13,950 : DEBUG : queueing job #6044 (9702 words, 38 sentences) at alpha 0.01066
2016-12-04 22:01:13,954 : DEBUG : queueing job #6045 (9451 words, 41 sentences) at alpha 0.01065
2016-12-04 22:01:13,971 : DEBUG : queueing job #6046 (9826 words, 35 sentences) at alpha 0.01065
2016-12-04 22:01:13,983 : DEBUG : queueing job #6047 (9843 words, 48 sentences) at alpha 0.01065
2016-12-04 22:01:14,011 : DEBUG : queueing job #6048 (9810 words, 44 sentences) at alpha 0.01064
2016-12-04 22:01:14,014 : DEBUG : queueing job #6049 (9984 words, 29 sentences) at alpha 0.01064
2016-12-04 22:01:14,029 : DEBUG : queueing job #6050 (9911 words, 39 sentences) at alpha 0.01064
2016-12-04 22:01:14,044 : DEBUG : queueing job #6051 (9998 words, 38 sentences) at alpha 0.01063
2016-12-04 22:01:14,072 : DEBUG : queueing job #6052 (9857 words, 34 sentences) at alpha 0.01063
2016-12-04 22:01:14,077 : DEBUG : queueing job #6053 (9976 words, 36 sentences) at alpha 0.01063
2016-12-04 22:01:14,092 : DEBUG : queueing job #6054 (9994 words, 23 sentences) at alpha 0.01062
2016-12-04 22:01:14,092 : INFO : PROGRESS: at 57.58% examples, 659314 words/s, in_qsize 8, out_qsize 0
2016-12-04 22:01:14,107 : DEBUG : queueing job #6055 (9117 words, 42 sentences) at alpha 0.01062
2016-12-04 22:01:14,137 : DEBUG : queueing job #6056 (9790 words, 26 sentences) at alpha 0.01062
2016-12-04 22:01:14,138 : DEBUG : queueing job #6057 (8856 words, 38 sentences) at alpha 0.01062
2016-12-04 22:01:14,152 : DEBUG : queueing job #6058 (9833 words, 33 sentences) at alpha 0.01061
